Date,obsQin,obsP,obsE
1986-10-18,258.764,0,0.000833
1986-10-19,254.317,0,0.000758
1986-10-20,252.272,0,0.000789
1986-10-21,250.138,0,0.000801
1986-10-22,247.204,0,0.000667
1986-10-23,241.868,0,0.000607
1986-10-24,240.09,0,0.000625
1986-10-25,234.309,0,0.000604
1986-10-26,231.197,0,0.000607
1986-10-27,223.461,0,0.000579
1986-10-28,215.814,0.000439,0.000455
1986-10-29,206.3,0,0.000393
1986-10-30,190.292,0.005387,0.000414
1986-10-31,184.068,0.002578,0
1986-11-01,182.29,0,0
1986-11-02,182.913,0,0
1986-11-03,181.134,0.000652,0.000343
1986-11-04,179.267,0.000788,0.000394
1986-11-05,181.223,0,0.000324
1986-11-06,195.628,0,0
1986-11-07,206.3,0,0
1986-11-08,216.081,0.000127,0
1986-11-09,190.292,0.000586,0
1986-11-10,150.278,0,0
1986-11-11,110.263,0,0
1986-11-12,95.591,0,0
1986-11-13,92.478,0,0
1986-11-14,92.478,0,0
1986-11-15,96.925,0,0
1986-11-16,94.435,0,0
1986-11-17,91.501,0,0
1986-11-18,88.743,0.000298,0
1986-11-19,84.654,0.003593,0
1986-11-20,84.654,0,0
1986-11-21,83.587,0,0
1986-11-22,92.478,0.000077,0
1986-11-23,93.368,0,0
1986-11-24,98.436,0,0.000001
1986-11-25,103.505,0,0.000001
1986-11-26,105.995,0,0
1986-11-27,123.602,0,0.000001
1986-11-28,141.297,0,0
1986-11-29,150.189,0,0
1986-11-30,162.106,0,0
1986-12-01,165.04,0.000708,0
1986-12-02,168.063,0.002815,0
1986-12-03,168.951,0,0
1986-12-04,158.281,0,0
1986-12-05,152.056,0,0
1986-12-06,140.497,0,0
1986-12-07,140.764,0,0
1986-12-08,133.117,0,0
1986-12-09,125.38,0,0
1986-12-10,108.485,0,0
1986-12-11,108.485,0.000592,0
1986-12-12,112.931,0,0
1986-12-13,110.263,0.000004,0
1986-12-14,100.216,0,0
1986-12-15,99.593,0,0
1986-12-16,98.97,0,0
1986-12-17,107.418,0,0
1986-12-18,107.595,0,0
1986-12-19,93.368,0,0
1986-12-20,110.263,0,0
1986-12-21,109.375,0,0
1986-12-22,108.485,0,0
1986-12-23,108.485,0,0
1986-12-24,107.595,0,0
1986-12-25,128.048,0,0
1986-12-26,128.937,0,0
1986-12-27,133.917,0,0
1986-12-28,138.896,0,0
1986-12-29,143.876,0,0
1986-12-30,148.856,0.004181,0
1986-12-31,150.723,0.001064,0
1987-01-01,144.943,0,0
1987-01-02,141.83,0,0
1987-01-03,134.718,0,0
1987-01-04,126.27,0,0.000001
1987-01-05,120.934,0,0
1987-01-06,116.488,0,0
1987-01-07,110.263,0,0
1987-01-08,97.903,0,0
1987-01-09,94.257,0,0
1987-01-10,95.147,0,0
1987-01-11,85.366,0,0.000001
1987-01-12,94.702,0,0.000001
1987-01-13,95.413,0,0.000001
1987-01-14,97.814,0.000208,0
1987-01-15,106.707,0,0
1987-01-16,83.587,0,0
1987-01-17,93.368,0,0
1987-01-18,101.104,0.001206,0
1987-01-19,100.749,0.000153,0
1987-01-20,100.482,0.000737,0
1987-01-21,98.704,0.000552,0
1987-01-22,82.697,0,0
1987-01-23,81.808,0,0
1987-01-24,90.7,0,0
1987-01-25,71.405,0,0
1987-01-26,84.387,0,0
1987-01-27,97.369,0,0
1987-01-28,109.197,0.000519,0
1987-01-29,108.485,0,0
1987-01-30,102.26,0,0
1987-01-31,103.149,0,0
1987-02-01,97.191,0.001361,0
1987-02-02,106.173,0.003925,0
1987-02-03,110.263,0,0
1987-02-04,110.263,0,0
1987-02-05,108.485,0,0
1987-02-06,108.485,0,0
1987-02-07,107.595,0,0.000002
1987-02-08,104.929,0,0.000002
1987-02-09,105.195,0,0
1987-02-10,105.551,0,0.000003
1987-02-11,105.817,0,0
1987-02-12,108.485,0,0.000004
1987-02-13,116.488,0,0
1987-02-14,119.156,0.004035,0
1987-02-15,111.33,0,0
1987-02-16,114.443,0,0
1987-02-17,117.377,0,0
1987-02-18,120.044,0,0
1987-02-19,109.375,0,0
1987-02-20,104.394,0,0
1987-02-21,101.371,0,0
1987-02-22,94.525,0,0
1987-02-23,96.303,0.000084,0
1987-02-24,98.169,0.000051,0
1987-02-25,99.593,0.000559,0
1987-02-26,101.371,0.000284,0
1987-02-27,88.922,0,0
1987-02-28,90.7,0,0
1987-03-01,89.188,0.000382,0
1987-03-02,86.877,0,0
1987-03-03,84.475,0.000174,0
1987-03-04,81.808,0,0.000001
1987-03-05,74.694,0,0.000001
1987-03-06,80.919,0,0.000001
1987-03-07,96.036,0.002153,0.000001
1987-03-08,116.488,0,0
1987-03-09,117.377,0,0
1987-03-10,118.266,0,0
1987-03-11,119.156,0,0
1987-03-12,121.289,0,0
1987-03-13,154.814,0.000752,0
1987-03-14,133.383,0.005132,0
1987-03-15,120.044,0,0
1987-03-16,121.557,0,0
1987-03-17,122.978,0,0.000012
1987-03-18,123.602,0,0
1987-03-19,140.497,0.002708,0
1987-03-20,139.607,0,0
1987-03-21,139.607,0.003045,0
1987-03-22,138.986,0.000554,0
1987-03-23,132.76,0.000806,0
1987-03-24,126.536,0,0
1987-03-25,120.401,0,0
1987-03-26,125.38,0,0.000074
1987-03-27,132.494,0,0
1987-03-28,116.488,0,0
1987-03-29,129.56,0,0
1987-03-30,119.423,0,0.000102
1987-03-31,109.375,0,0.000123
1987-04-01,108.485,0.00033,0.000116
1987-04-02,123.602,0,0.000145
1987-04-03,128.937,0,0.000198
1987-04-04,142.275,0,0.000267
1987-04-05,162.461,0,0.000582
1987-04-06,202.387,0,0.002775
1987-04-07,241.868,0,0.002838
1987-04-08,278.327,0,0.002854
1987-04-09,303.224,0.000723,0.002227
1987-04-10,299.667,0.000853,0
1987-04-11,294.332,0.000866,0
1987-04-12,285.44,0,0.00198
1987-04-13,279.216,0,0.002516
1987-04-14,272.991,0,0.002752
1987-04-15,259.653,0.000015,0.003378
1987-04-16,226.751,0,0.003038
1987-04-17,212.079,0.000095,0.003344
1987-04-18,185.936,0.003846,0.00265
1987-04-19,183.98,0.006302,0.002156
1987-04-20,181.935,0,0.002314
1987-04-21,179.978,0,0.00309
1987-04-22,178.022,0,0.00341
1987-04-23,177.311,0,0.00281
1987-04-24,176.243,0.001356,0.0023
1987-04-25,172.686,0,0.003197
1987-04-26,161.126,0,0.003711
1987-04-27,151.434,0,0.00377
1987-04-28,141.653,0,0.00467
1987-04-29,138.363,0,0.004425
1987-04-30,139.341,0,0.004591
1987-05-01,151.523,0.00791,0.004179
1987-05-02,139.786,0.000085,0.003223
1987-05-03,127.869,0.010573,0.003282
1987-05-04,173.664,0,0.004108
1987-05-05,219.548,0,0.004507
1987-05-06,267.032,0,0.004255
1987-05-07,281.349,0,0.004587
1987-05-08,260.898,0,0.004752
1987-05-09,239.29,0,0.004769
1987-05-10,258.853,0,0.004943
1987-05-11,250.76,0,0.004342
1987-05-12,242.757,0,0.005056
1987-05-13,229.24,0.003084,0.004704
1987-05-14,205.41,0,0.004412
1987-05-15,280.549,0,0.005115
1987-05-16,269.434,0.00403,0.004501
1987-05-17,264.188,0,0.003475
1987-05-18,270.857,0,0.003378
1987-05-19,277.614,0,0.003511
1987-05-20,284.284,0.000593,0.00375
1987-05-21,287.218,0,0.003176
1987-05-22,277.259,0,0.003143
1987-05-23,275.658,0,0.004215
1987-05-24,248.182,0,0.004869
1987-05-25,227.819,0.002141,0.004809
1987-05-26,207.456,0.001109,0.003718
1987-05-27,184.958,0.003327,0.002901
1987-05-28,169.841,0.021199,0.002713
1987-05-29,150.278,0,0.004457
1987-05-30,150.278,0,0.005081
1987-05-31,124.224,0.002564,0.004867
1987-06-01,127.691,0.005328,0.003604
1987-06-02,131.338,0.002692,0.00383
1987-06-03,134.273,0,0.004269
1987-06-04,135.161,0,0.004888
1987-06-05,133.383,0,0.005302
1987-06-06,122.712,0,0.005897
1987-06-07,132.76,0,0.005652
1987-06-08,134.006,0,0.00488
1987-06-09,135.161,0,0.004974
1987-06-10,144.054,0.00751,0.005006
1987-06-11,122.712,0,0.005473
1987-06-12,115.599,0,0.005629
1987-06-13,110.263,0,0.005787
1987-06-14,106.44,0,0.005828
1987-06-15,107.862,0,0.006484
1987-06-16,109.375,0.002254,0.006727
1987-06-17,113.82,0.006483,0.005696
1987-06-18,112.931,0,0.005421
1987-06-19,111.153,0,0.005595
1987-06-20,116.488,0.012374,0.004699
1987-06-21,118.889,0,0.005119
1987-06-22,126.358,0.005251,0.005487
1987-06-23,133.74,0.000756,0.004617
1987-06-24,159.171,0.000017,0.004341
1987-06-25,155.614,0,0.00437
1987-06-26,144.054,0,0.005394
1987-06-27,143.165,0,0.005582
1987-06-28,145.832,0.009144,0.005122
1987-06-29,133.65,0.003841,0.003955
1987-06-30,121.557,0.007362,0.004077
1987-07-01,112.931,0.000944,0.003358
1987-07-02,85.899,0,0.00472
1987-07-03,79.318,0.00017,0.005372
1987-07-04,73.183,0,0.005327
1987-07-05,67.67,0.002927,0.004313
1987-07-06,68.203,0.001467,0.004332
1987-07-07,68.825,0,0.00392
1987-07-08,78.607,0.000426,0.004387
1987-07-09,80.03,0,0.005063
1987-07-10,81.719,0.002785,0.004668
1987-07-11,118.8,0,0.003907
1987-07-12,141.208,0,0.004386
1987-07-13,149.923,0,0.004514
1987-07-14,158.815,0,0.004895
1987-07-15,144.054,0,0.005399
1987-07-16,127.336,0.004595,0.005122
1987-07-17,109.375,0,0.004568
1987-07-18,103.149,0.00926,0.003646
1987-07-19,94.88,0.006544,0.003239
1987-07-20,92.746,0,0.003726
1987-07-21,95.058,0,0.004178
1987-07-22,95.147,0.005103,0.004205
1987-07-23,97.814,0.003283,0.004111
1987-07-24,112.041,0,0.004947
1987-07-25,181.402,0,0.005283
1987-07-26,230.041,0.004577,0.004835
1987-07-27,257.874,0,0.005435
1987-07-28,285.707,0.000005,0.005477
1987-07-29,323.677,0.015064,0.004883
1987-07-30,278.327,0.020582,0.00363
1987-07-31,265.877,0,0.004585
1987-08-01,224.083,0.003487,0.005209
1987-08-02,220.349,0.00058,0.004608
1987-08-03,199.452,0.002711,0.003092
1987-08-04,178.555,0,0.003868
1987-08-05,157.659,0.001543,0.004335
1987-08-06,142.275,0,0.004012
1987-08-07,130.715,0,0.004609
1987-08-08,126.27,0,0.004497
1987-08-09,117.999,0.00152,0.003446
1987-08-10,109.73,0.002076,0.003757
1987-08-11,103.861,0.003253,0.003745
1987-08-12,101.371,0,0.003283
1987-08-13,104.929,0,0.003623
1987-08-14,100.482,0.009424,0.003138
1987-08-15,104.929,0.016552,0.002055
1987-08-16,106.973,0.000004,0.00305
1987-08-17,133.65,0.003912,0.003232
1987-08-18,160.327,0.002062,0.003053
1987-08-19,207.188,0,0.003031
1987-08-20,202.743,0,0.003661
1987-08-21,221.416,0,0.003977
1987-08-22,216.97,0,0.003173
1987-08-23,202.743,0,0.003327
1987-08-24,207.188,0,0.003451
1987-08-25,211.634,0.00277,0.003067
1987-08-26,218.748,0,0.0028
1987-08-27,160.06,0,0.003148
1987-08-28,158.281,0,0.003456
1987-08-29,151.167,0.003138,0.003295
1987-08-30,157.837,0,0.002748
1987-08-31,158.014,0,0.003193
1987-09-01,158.193,0,0.003313
1987-09-02,158.281,0,0.003593
1987-09-03,161.482,0.000159,0.003653
1987-09-04,158.992,0.000176,0.002153
1987-09-05,148.145,0,0.002833
1987-09-06,147.878,0,0.002847
1987-09-07,153.568,0,0.002344
1987-09-08,159.349,0,0.002432
1987-09-09,165.04,0.001332,0.00229
1987-09-10,172.153,0.000395,0.001854
1987-09-11,183.002,0,0.002091
1987-09-12,183.002,0,0.002359
1987-09-13,176.956,0,0.002619
1987-09-14,192.249,0,0.002733
1987-09-15,207.544,0,0.002322
1987-09-16,223.994,0.002661,0.002342
1987-09-17,235.555,0,0.001773
1987-09-18,254.94,0,0.002052
1987-09-19,259.297,0,0.002105
1987-09-20,267.122,0,0.002121
1987-09-21,220.972,0,0.002256
1987-09-22,174.909,0,0.002477
1987-09-23,127.158,0,0.002479
1987-09-24,111.153,0,0.002164
1987-09-25,97.814,0,0.001798
1987-09-26,88.033,0,0.001943
1987-09-27,76.385,0.000322,0.001755
1987-09-28,72.56,0,0.001598
1987-09-29,68.647,0,0.001651
1987-09-30,64.912,0,0.001742
1987-10-01,69.358,0,0.001767
1987-10-02,69.358,0,0.001408
1987-10-03,67.047,0,0.001687
1987-10-04,66.869,0.00116,0.001602
1987-10-05,68.114,0,0.001152
1987-10-06,69.358,0,0.001159
1987-10-07,70.604,0,0.001027
1987-10-08,65.269,0.000238,0.001042
1987-10-09,68.203,0,0
1987-10-10,81.098,0,0
1987-10-11,79.585,0,0.00094
1987-10-12,77.896,0,0.00113
1987-10-13,76.118,0,0.001054
1987-10-14,74.338,0,0.000782
1987-10-15,72.916,0.002116,0.000766
1987-10-16,94.257,0,0.000652
1987-10-17,100.482,0.000004,0.00071
1987-10-18,90.967,0,0.000614
1987-10-19,94.88,0,0
1987-10-20,98.704,0,0
1987-10-21,102.26,0,0.000539
1987-10-22,121.823,0,0.000511
1987-10-23,115.599,0,0.000483
1987-10-24,106.707,0,0
1987-10-25,104.039,0,0.000514
1987-10-26,103.772,0.001153,0.000503
1987-10-27,103.416,0,0.000413
1987-10-28,104.039,0,0.000423
1987-10-29,104.039,0,0.000479
1987-10-30,104.039,0,0.000439
1987-10-31,93.723,0,0.000389
1987-11-01,114.355,0,0.000505
1987-11-02,96.036,0,0.000331
1987-11-03,98.704,0,0.000393
1987-11-04,102.349,0,0.000339
1987-11-05,96.925,0,0.000259
1987-11-06,94.257,0,0.00026
1987-11-07,91.59,0,0.000298
1987-11-08,90.967,0,0
1987-11-09,92.212,0,0.000193
1987-11-10,93.368,0,0.000269
1987-11-11,94.257,0,0.000248
1987-11-12,92.478,0,0.00027
1987-11-13,92.035,0,0.000112
1987-11-14,91.59,0.001331,0.000294
1987-11-15,87.144,0,0.000214
1987-11-16,89.545,0,0
1987-11-17,91.857,0,0
1987-11-18,92.478,0,0
1987-11-19,90.7,0,0
1987-11-20,80.919,0,0
1987-11-21,82.697,0,0.000259
1987-11-22,112.841,0,0.000195
1987-11-23,116.577,0,0
1987-11-24,120.401,0,0
1987-11-25,120.845,0,0
1987-11-26,113.197,0,0
1987-11-27,101.727,0,0
1987-11-28,100.304,0,0
1987-11-29,98.704,0,0
1987-11-30,97.281,0,0
1987-12-01,97.281,0,0
1987-12-02,93.013,0.001386,0.000172
1987-12-03,91.59,0,0
1987-12-04,94.257,0,0
1987-12-05,89.812,0.000913,0.000189
1987-12-06,78.874,0,0
1987-12-07,83.231,0,0.000143
1987-12-08,87.765,0.000623,0.000087
1987-12-09,90.7,0,0
1987-12-10,72.027,0,0.000005
1987-12-11,87.144,0,0
1987-12-12,80.03,0.000931,0
1987-12-13,73.805,0.000308,0
1987-12-14,64.912,0,0
1987-12-15,56.022,0,0
1987-12-16,47.129,0,0
1987-12-17,25.431,0.001623,0
1987-12-18,24.186,0.000081,0
1987-12-19,33.524,0.000002,0
1987-12-20,43.305,0,0
1987-12-21,42.327,0,0
1987-12-22,41.35,0,0
1987-12-23,40.014,0,0
1987-12-24,45.527,0,0
1987-12-25,47.751,0,0
1987-12-26,52.553,0,0
1987-12-27,52.997,0,0
1987-12-28,53.442,0,0
1987-12-29,53.887,0,0
1987-12-30,54.331,0.000769,0
1987-12-31,53.353,0,0
1988-01-01,55.576,0,0
1988-01-02,60.111,0,0
1988-01-03,55.844,0,0
1988-01-04,51.486,0,0
1988-01-05,47.129,0,0
1988-01-06,43.571,0,0
1988-01-07,42.771,0,0
1988-01-08,42.683,0,0
1988-01-09,43.571,0,0
1988-01-10,52.197,0,0
1988-01-11,52.109,0,0
1988-01-12,52.197,0.000101,0
1988-01-13,53.353,0,0
1988-01-14,52.464,0.000062,0
1988-01-15,57.8,0,0
1988-01-16,63.134,0,0
1988-01-17,58.688,0,0
1988-01-18,57.177,0,0
1988-01-19,50.063,0,0
1988-01-20,45.35,0,0
1988-01-21,45.35,0,0
1988-01-22,61.356,0.000742,0
1988-01-23,67.581,0.000744,0
1988-01-24,71.049,0.000977,0
1988-01-25,72.294,0,0
1988-01-26,73.538,0.001843,0
1988-01-27,67.225,0,0
1988-01-28,72.027,0,0
1988-01-29,71.138,0,0
1988-01-30,70.249,0.002301,0
1988-01-31,67.314,0,0
1988-02-01,66.692,0,0
1988-02-02,66.069,0,0
1988-02-03,67.581,0,0
1988-02-04,61.356,0,0
1988-02-05,57.8,0,0
1988-02-06,59.577,0.001825,0
1988-02-07,56.644,0,0
1988-02-08,56.91,0,0
1988-02-09,57.177,0,0
1988-02-10,52.909,0,0
1988-02-11,53.708,0.000991,0
1988-02-12,49.885,0,0
1988-02-13,52.82,0.002174,0
1988-02-14,59.844,0.001806,0
1988-02-15,61.445,0,0
1988-02-16,63.134,0,0
1988-02-17,64.469,0,0
1988-02-18,68.47,0,0
1988-02-19,61.356,0.000109,0
1988-02-20,57.088,0.002402,0
1988-02-21,60.289,0,0
1988-02-22,62.334,0,0
1988-02-23,64.29,0,0
1988-02-24,65.803,0,0
1988-02-25,63.134,0,0
1988-02-26,72.916,0,0.000002
1988-02-27,65.803,0,0.000003
1988-02-28,64.024,0,0.000003
1988-02-29,62.513,0,0.000005
1988-03-01,61.623,0,0.000006
1988-03-02,61.356,0,0
1988-03-03,65.625,0,0
1988-03-04,73.805,0,0
1988-03-05,73.805,0.00021,0.000013
1988-03-06,74.694,0.000786,0.000016
1988-03-07,80.297,0,0.000018
1988-03-08,85.988,0,0.000024
1988-03-09,91.59,0,0.000032
1988-03-10,91.59,0.000601,0.000034
1988-03-11,100.482,0.000736,0
1988-03-12,93.368,0,0
1988-03-13,94.525,0,0
1988-03-14,85.099,0,0
1988-03-15,75.584,0,0
1988-03-16,65.803,0,0
1988-03-17,77.451,0,0
1988-03-18,77.806,0,0.000075
1988-03-19,79.141,0,0.000086
1988-03-20,85.099,0,0.000092
1988-03-21,92.746,0,0.000114
1988-03-22,104.039,0.001167,0.000128
1988-03-23,118.266,0,0.000176
1988-03-24,109.375,0,0.000204
1988-03-25,107.595,0,0
1988-03-26,98.704,0,0.000249
1988-03-27,95.147,0.003984,0.000303
1988-03-28,73.36,0.001692,0
1988-03-29,51.664,0,0
1988-03-30,27.211,0,0
1988-03-31,106.707,0,0
1988-04-01,85.544,0,0.000515
1988-04-02,75.673,0,0.000651
1988-04-03,82.076,0,0.000794
1988-04-04,88.566,0.000554,0.001239
1988-04-05,94.969,0,0.001862
1988-04-06,101.46,0,0.002287
1988-04-07,108.04,0,0.002339
1988-04-08,111.42,0,0.002203
1988-04-09,114.798,0,0.001923
1988-04-10,117.466,0,0.002413
1988-04-11,119.867,0,0.002869
1988-04-12,122.267,0,0.002786
1988-04-13,122.535,0,0.002479
1988-04-14,127.514,0,0.002503
1988-04-15,126.27,0,0.002995
1988-04-16,114.71,0,0.003326
1988-04-17,88.922,0,0.002351
1988-04-18,77.363,0,0.002227
1988-04-19,65.803,0,0.002601
1988-04-20,57.088,0,0.002445
1988-04-21,57.978,0,0.002396
1988-04-22,52.287,0,0.002491
1988-04-23,51.486,0,0.00262
1988-04-24,71.76,0.001243,0.002494
1988-04-25,68.559,0,0
1988-04-26,65.269,0,0.00241
1988-04-27,62.068,0,0.00315
1988-04-28,62.334,0,0.003944
1988-04-29,62.513,0.000354,0.004278
1988-04-30,62.69,0,0.003751
1988-05-01,60.111,0.005614,0.003102
1988-05-02,53.442,0,0.00325
1988-05-03,46.596,0,0.003586
1988-05-04,38.681,0,0.003632
1988-05-05,54.42,0,0.003645
1988-05-06,49.352,0.010052,0.003271
1988-05-07,48.374,0.001658,0.003623
1988-05-08,45.527,0,0.004099
1988-05-09,46.506,0,0.003885
1988-05-10,47.396,0,0.004062
1988-05-11,56.288,0,0.004008
1988-05-12,50.864,0,0.003935
1988-05-13,50.774,0,0.00458
1988-05-14,54.331,0.004869,0.004937
1988-05-15,61.713,0,0.00366
1988-05-16,80.297,0,0.004834
1988-05-17,98.881,0,0.005078
1988-05-18,118.088,0,0.004226
1988-05-19,131.426,0.000022,0.004422
1988-05-20,119.867,0,0.004616
1988-05-21,108.573,0,0.004596
1988-05-22,100.571,0,0.00511
1988-05-23,96.481,0,0.00551
1988-05-24,92.212,0,0.005926
1988-05-25,88.122,0.017499,0.004897
1988-05-26,85.01,0,0.00448
1988-05-27,82.519,0,0.00538
1988-05-28,78.163,0,0.004944
1988-05-29,88.033,0,0.005716
1988-05-30,87.765,0,0.005723
1988-05-31,87.588,0.001696,0.005629
1988-06-01,86.699,0,0.004636
1988-06-02,86.344,0.000005,0.004934
1988-06-03,89.634,0,0.005989
1988-06-04,101.816,0,0.00624
1988-06-05,92.39,0,0.006759
1988-06-06,96.303,0,0.007132
1988-06-07,100.216,0,0.006731
1988-06-08,102.882,0.004201,0.006322
1988-06-09,98.881,0,0.005422
1988-06-10,95.147,0.003231,0.005357
1988-06-11,117.377,0.000539,0.005742
1988-06-12,158.371,0,0.005081
1988-06-13,211.991,0.00802,0.004049
1988-06-14,265.788,0.003118,0.003721
1988-06-15,300.112,0.000037,0.004413
1988-06-16,270.679,0,0.005203
1988-06-17,282.773,0,0.006312
1988-06-18,251.56,0,0.006005
1988-06-19,214.925,0,0.006166
1988-06-20,186.292,0,0.005859
1988-06-21,157.659,0,0.006211
1988-06-22,128.048,0,0.00463
1988-06-23,122.801,0,0.00554
1988-06-24,151.434,0.001261,0.005728
1988-06-25,137.029,0,0.005241
1988-06-26,137.384,0,0.005527
1988-06-27,133.561,0.000179,0.007009
1988-06-28,129.826,0,0.005741
1988-06-29,123.246,0.02451,0.005466
1988-06-30,100.66,0.023829,0.005043
1988-07-01,96.213,0,0.005228
1988-07-02,119.511,0,0.005833
1988-07-03,127.869,0,0.00595
1988-07-04,136.229,0.006123,0.005271
1988-07-05,144.587,0.009291,0.004743
1988-07-06,153.301,0.002644,0.006302
1988-07-07,159.349,0,0.004355
1988-07-08,160.06,0,0.00486
1988-07-09,122.712,0,0.005166
1988-07-10,120.489,0,0.004292
1988-07-11,116.399,0,0.004733
1988-07-12,112.219,0.013265,0.004969
1988-07-13,122.179,0,0.005033
1988-07-14,186.737,0.007423,0.004448
1988-07-15,168.063,0,0.004414
1988-07-16,148.5,0.001107,0.004872
1988-07-17,135.606,0,0.004995
1988-07-18,122.712,0.001134,0.004349
1988-07-19,109.997,0,0.004423
1988-07-20,102.616,0,0.004891
1988-07-21,104.839,0,0.005671
1988-07-22,103.594,0,0.00635
1988-07-23,96.836,0,0.006307
1988-07-24,85.721,0,0.005036
1988-07-25,79.141,0,0.005856
1988-07-26,72.738,0,0.005894
1988-07-27,68.025,0,0.005888
1988-07-28,64.735,0,0.00574
1988-07-29,64.646,0,0.004446
1988-07-30,63.224,0,0.005265
1988-07-31,63.046,0.000784,0.005313
1988-08-01,60.823,0.002246,0.004067
1988-08-02,61.535,0.015049,0.002954
1988-08-03,62.334,0,0.003908
1988-08-04,66.692,0,0.004859
1988-08-05,77.718,0,0.004936
1988-08-06,99.682,0,0.004621
1988-08-07,106.707,0,0.003826
1988-08-08,112.308,0,0.004029
1988-08-09,117.822,0,0.00425
1988-08-10,129.648,0,0.004538
1988-08-11,119.068,0.00209,0.003989
1988-08-12,125.647,0,0.003427
1988-08-13,152.056,0,0.003907
1988-08-14,133.561,0.000013,0.004159
1988-08-15,124.757,0,0.004327
1988-08-16,115.866,0.026353,0.004071
1988-08-17,103.95,0.001243,0.002238
1988-08-18,145.476,0.00095,0.003216
1988-08-19,119.778,0.007063,0.003711
1988-08-20,102.527,0.001938,0.003222
1988-08-21,96.658,0.013498,0.00283
1988-08-22,105.017,0.00034,0.002223
1988-08-23,113.376,0,0.003473
1988-08-24,146.988,0,0.003696
1988-08-25,157.571,0,0.003542
1988-08-26,170.552,0,0.003134
1988-08-27,188.337,0,0.00277
1988-08-28,149.123,0,0.002994
1988-08-29,130.538,0,0.003439
1988-08-30,111.864,0,0.003592
1988-08-31,93.634,0,0.002988
1988-09-01,81.631,0,0.003067
1988-09-02,74.783,0,0.003331
1988-09-03,71.582,0,0.003339
1988-09-04,68.47,0,0.003364
1988-09-05,66.247,0,0.003168
1988-09-06,64.024,0,0.003329
1988-09-07,61.801,0,0.003551
1988-09-08,58.688,0,0.002113
1988-09-09,56.91,0,0.002327
1988-09-10,55.131,0.005244,0.00201
1988-09-11,65.18,0.009984,0.001412
1988-09-12,78.874,0,0.002143
1988-09-13,92.478,0,0.002477
1988-09-14,108.485,0,0.002488
1988-09-15,113.82,0,0.002584
1988-09-16,111.153,0,0.002483
1988-09-17,107.595,0.000846,0.001853
1988-09-18,104.306,0,0.001261
1988-09-19,101.994,0,0.001461
1988-09-20,99.593,0.000868,0.001309
1988-09-21,97.814,0,0.001619
1988-09-22,86.254,0,0.001679
1988-09-23,89.812,0,0.001634
1988-09-24,79.141,0.003455,0.001432
1988-09-25,72.916,0.004031,0.001151
1988-09-26,66.426,0.000018,0.00101
1988-09-27,59.844,0.000365,0.000993
1988-09-28,54.331,0.003958,0.000917
1988-09-29,54.242,0,0.001466
1988-09-30,56.11,0,0.001669
1988-10-01,52.464,0,0.001338
1988-10-02,53.087,0,0.001281
1988-10-03,53.353,0,0.001105
1988-10-04,53.62,0,0.001053
1988-10-05,54.242,0,0.001128
1988-10-06,56.022,0,0.001213
1988-10-07,52.464,0,0.001253
1988-10-08,63.134,0,0.001328
1988-10-09,66.692,0,0.001171
1988-10-10,66.247,0,0.001071
1988-10-11,65.714,0,0.001075
1988-10-12,65.269,0,0.00106
1988-10-13,68.292,0,0.001081
1988-10-14,71.227,0,0.001131
1988-10-15,68.292,0.002432,0.000939
1988-10-16,66.426,0.000154,0.000719
1988-10-17,64.735,0.000514,0.000645
1988-10-18,63.134,0,0.000627
1988-10-19,59.756,0,0.000633
1988-10-20,59.222,0,0.000715
1988-10-21,58.778,0,0.000557
1988-10-22,62.513,0,0.00069
1988-10-23,116.132,0,0
1988-10-24,110.352,0.000184,0.000494
1988-10-25,103.505,0,0.000453
1988-10-26,97.281,0.001438,0.00043
1988-10-27,112.664,0.000643,0
1988-10-28,123.691,0,0
1988-10-29,120.667,0,0
1988-10-30,124.224,0,0
1988-10-31,125.735,0,0.000351
1988-11-01,125.913,0,0.000388
1988-11-02,123.424,0,0.000454
1988-11-03,120.667,0.000432,0.000392
1988-11-04,112.664,0.000208,0.000322
1988-11-05,118.088,0,0.000307
1988-11-06,129.47,0.003293,0.000422
1988-11-07,123.336,0,0.00032
1988-11-08,117.199,0,0
1988-11-09,109.997,0,0
1988-11-10,108.841,0,0
1988-11-11,108.841,0,0.000268
1988-11-12,101.904,0,0
1988-11-13,101.638,0.000103,0
1988-11-14,101.371,0,0
1988-11-15,101.104,0.000057,0
1988-11-16,102.082,0,0
1988-11-17,92.923,0,0
1988-11-18,99.148,0,0
1988-11-19,97.369,0,0
1988-11-20,92.656,0,0
1988-11-21,88.477,0,0
1988-11-22,84.298,0,0
1988-11-23,79.585,0.00002,0
1988-11-24,82.697,0.00025,0
1988-11-25,81.364,0,0
1988-11-26,79.318,0.001757,0
1988-11-27,67.136,0,0
1988-11-28,58.778,0,0
1988-11-29,50.33,0,0
1988-11-30,40.904,0,0
1988-12-01,44.639,0,0.000001
1988-12-02,59.666,0,0.000001
1988-12-03,54.509,0,0
1988-12-04,52.553,0,0
1988-12-05,53.442,0,0.000001
1988-12-06,54.331,0,0
1988-12-07,51.575,0,0
1988-12-08,49.797,0,0
1988-12-09,57.71,0.000708,0
1988-12-10,56.555,0.000159,0
1988-12-11,50.953,0.000281,0
1988-12-12,50.685,0,0
1988-12-13,50.418,0.002835,0
1988-12-14,50.24,0.000577,0
1988-12-15,57.443,0,0
